id,label,left_index,left_id,left_title,left_authors,left_venue,left_year,right_index,right_id,right_title,right_authors,right_venue,right_year
50,0,860,874,"data management research at the mitre corporation a rosenthal , l seligman , c mccollum , b blaustein , b thuraisingham , e lafferty",,sigmod record,1995.0,6610,24044,the management transition l goff,,"computerworld ,",
51,0,1841,1872,"energy and rate based mac protocol for wireless sensor networks r kannan , r kalidindi , s iyengar , v kumar 2003",,sigmod record,,10100,44931,"implementation and research issues in query processing for wireless sensor networks w hong , s madden",,,
52,0,1813,1842,dwms : data warehouse management system n mohan 1996,,vldb,,4654,12676,"the active database management systems manifesto kr dittrich , s gatziu , a geppert",,"sigmod record ,",
53,0,917,933,information management for genome level bioinformatics,,,2001.0,12462,59279,"implementing information management strategies . new directions for higher education ,",cet rohm,,1986.0
54,1,1853,1884,"recovering information from summary data c faloutsos , h jagadish , n sidiropoulos 1997",,vldb,,11599,53983,"recovering information from summary data hv jagadish , nd sidiropoulost",,,
55,0,1109,1131,efficiently mining long patterns from databases sigmod conference,r jr.,,1998.0,10902,49781,"efficient timestamping in databases vldb journal , to","k torp , cs jensen , rt snodgrass",,
56,0,1890,1922,editor 's notes,l liu,sigmod record,2003.0,12158,57406,"editors ' notes r picciotto , rc rist 1995.0",,"new directions for program evaluation ,",
57,1,1714,1742,"a performance study of transitive closure algorithms s dar , r ramakrishnan 1994",,sigmod conference,,8724,36645,"a performance study of transitive closure algorithms sigmod conference ,","s dar , r ramakrishnan",,1994.0
58,0,273,280,aurora : a data stream management system sigmod conference,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",,2003.0,6890,25877,"bayan : an arabic text database management system r king , a morfeq 1990.0",,"proceedings of the 1990 acm sigmod international conference & hellip ; ,",
59,0,569,580,chair 's message 1998,,,,2614,339,"sigcas chair 's message computers and society ,",cd martin,,
60,1,573,584,database techniques for the world-wide web : a survey 1998,"d florescu , a levy , a mendelzon",sigmod record,,9855,43284,"mendelzon . database techniques for the world-w ide-wide : a survey d florescu , a levy",,"sigmod record ,",
61,0,2445,2483,guest editorial,,,2000.0,4277,10507,guest editor 's introduction 2003.0,k aberer,"acm sigmod record ,",
62,0,203,207,special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction,,,2001.0,3201,3882,guest editors ' introduction : special section on mining and searching the web 2004.0,"b liu , s chakrabarti","ieee transactions on knowledge and data engineering ,",
63,0,2292,2330,editorial 2001,,,,3874,7916,guest editorial c allocchio,,"computer networks ,",2000.0
64,0,1391,1419,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,12378,58713,efficient and effective clustering methods for spatial data mining,"tn raymond , j han","proc . of vldb conf ,",
65,0,1339,1365,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,5612,18229,"peersdi : a peer-to-peer information dissemination system k zhao , s zhou , l xu , w cai , a zhou",,,
66,0,42,42,editor 's notes sigmod record 2002,l liu,,,2917,2235,"editor 's notes r goldstein the american statistician ,",,,1996.0
67,0,648,659,"olap , relational , and multidimensional database systems g colliat sigmod record 1996",,,,5472,17331,management of multidimensional discrete data in database systems pasb furtado,,,
68,1,1167,1190,"efficient filtering of xml documents for selective dissemination of information m altinel , m franklin",,vldb,2000.0,11522,53516,"xfilter : efficient filtering of xml documents for selective dissemination of information proceedings of the 26th vldb conference , egypt","m altinel , m franklin",,
69,0,1881,1913,optimizing queries across diverse data sources vldb 1997,"l haas , d kossmann , e wimmers , j yang",,,7866,31541,"optimizing existential queries r ramakrishnan , c beeri , r krishnamurthy",,"& hellip ; . sigact-sigmod principles of database systems conference ( & hellip ; ,",
70,0,1673,1701,groupwise processing of relational queries vldb 1997,"d chatziantoniou , k ross",,,6959,26265,"on line processing of compacted relations f bancilhon , p richard , m scholl",,"vldb ,",1982.0
71,0,785,797,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,11416,52892,1548 classic : a structural data model for objects . 1549 in proceedings of the 1989 acm sigmod international conference,"a borgida , rj brachman , dl mcguinness , la resnick",,
72,0,6,6,"procedures in object-oriented query languages k subieta , y kambayashi , j leszczylowski 1995",,vldb,,9637,42009,"semantics and implementation of schema evolution in object-oriented languages j banerjee , w kim , hj kim , hk forth proceedings of the acm sigmod annual",,,
73,1,2443,2481,"one-dimensional and multi-dimensional substring selectivity estimation h jagadish , o kapitskaia , r ng , d srivastava",,vldb j.,2000.0,11465,53218,"one-dimensional and multi-dimensional substring selectivity estimation hv jagadish , o kapitskaia , rt ng , d srivastava 2000.0",,"the vldb journal the international journal on very large & hellip ; ,",
74,0,1379,1407,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,3103,3251,data abstraction and transaction processing in the database programming language rapp 1990.0,"jg hughes , m connolly","acm press frontier series ,",
75,0,1684,1712,"the ecrc multi database system w jonker , h schќtz sigmod conference 1995",,,,13185,63795,"the ores temporal database system proc . acm sigmod conf . on the management of data ,","b theodolidis , ga ait-braham , j chaudhary , g",,
76,0,1414,1442,databases and visualization,d keim,sigmod conference,1996.0,11653,54315,"delaunay : a database visualization system sigmod rec ,","wt lucas , if cruz , m radzyminski , m averbuch , k",,1997.0
77,0,595,606,reminiscences on influential papers,,,1998.0,8302,34045,"reminiscences on influential papers acm transactions on database systems ,",r snodgrass,,1976.0
78,0,1379,1407,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,8833,37260,"scheduling real-time transactions rk abbott , h garcia-molina 1988.0",,"sigmod record ,",
79,0,1583,1611,"pm3 : an orthogonal persistent systems programming language - design , implementation , performance a hosking , j chen 1999",,vldb,,8990,38141,"hydice system : implementation and performance rw basedow , me anderson",,"proc . spie ,",1995.0
80,0,552,563,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997.0,9408,40722,"translating update operations from relational to object-oriented databases pm reppert , fd morgan , mn toksoz , x zhang , j fong information and software technology ,",,,2000.0
81,0,1911,1944,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003.0,7056,26880,"access pathselectionina relationaldatabase management system proceedings of the acm-sigmod international conference on & hellip ; ,","p selinger , mm astrahan , dd chamberlin , ra lorie ,",,
82,0,1130,1152,automated selection of materialized views and indexes in sql databases vldb,"s agrawal , s chaudhuri , v narasayya",,2000.0,6078,21028,"materialized view selection for multidimensional database proceedings of 24 international conference on very large & hellip ; ,","a shukla , p deshpande",,
83,1,1937,1970,bypassing joins in disjunctive queries,"m steinbrunn , k peithner , g moerkotte , a kemper",vldb,1995.0,7524,29564,"bypassing joins in disjunctive queries vldb , 1995.0",acm.org,,
84,0,2194,2232,"optimizing the secure evaluation of twig queries s cho , s amer-yahia , l lakshmanan , d srivastava",,vldb,2002.0,5227,16106,on the minimization of xpath queries,s bottcher,,
85,0,2399,2437,"data partitioning and load balancing in parallel disk systems p scheuermann , g weikum , p zabback",,vldb j.,1998.0,10127,45096,"dynamic multi-resource load balancing in parallel db systems international conf . on very large data bases ( vldb ) ,","e rahm , r marek",,
86,0,1811,1840,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0,9885,43474,"lore : a database management system for semistructured data j mchugh , s abiteboul , r goldman , d quass , j widom 1997.0",,"sigmod record ,",
87,0,1605,1633,keynote address,,,1995.0,8233,33625,keynote address,r reich,"& hellip ; labor , bureau of international labor affairs , international & hellip ; ,",
88,0,342,352,"processing set expressions over continuous update streams s ganguly , m garofalakis , r rastogi sigmod conference",,,2003.0,10968,50155,"processing of continuous queries over unlimited data streams e vossough , jr getta",,,
89,0,172,176,introduction to the career forum column sigmod record 2001,a labrinidis,,,5140,15535,"introduction p alston see ref ,",,,1990.0
90,0,2182,2220,foundations of preferences in database systems w kieпling 2002,,vldb,,3910,8129,designing relational database systems,r riordan,,1999.0
91,1,1997,2030,locating data sources in large distributed systems vldb,"l galanis , y wang , s jeffery , d dewitt",,2003.0,5656,18418,"locating data sources in large distributed systems l galanis , y wang , sr jeffery , dj dewitt vldb ,",,,2003.0
92,0,701,713,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,7823,31328,"buer managementin relational database systems gm sacco , m schkolnick acm transactions on database systems ,",,,
93,0,2091,2125,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,3609,6343,"the theory of joins in relational databases av ario , c beer , jd ullman acm trans . database syst ,",,,
94,0,139,140,some issues in design of distributed deductive databases vldb 1994,"m mohania , n sarda",,,11279,52025,"reactive consistency control in deductive databases g moerkotte , pc lockemann acm transactions on database systems ,",,,1991.0
95,0,1812,1841,database management systems and the internet vldb,s malaika,,1996.0,6975,26355,relational data-base management systems dd chamberlin,,"acm computing surveys ( csur ) ,",1976.0
96,0,2445,2483,guest editorial,,,2000.0,5028,14876,guest editorial rc holte 2001.0,,"machine learning ,",
97,0,934,950,"spatial queries in dynamic environments y tao , d papadias acm trans . database syst . 2003",,,,13073,63151,location-based spatial queries with data sharing in mobile environment,"ws ku , r zimmermann , cn wan",,
98,0,1932,1965,"a scalable architecture for autonomous heterogeneous database interactions s milliner , a bouguettaya , m papazoglou vldb 1995",,,,6965,26315,"graphical interaction with heterogeneous databases t catarci , g santucci , j cardiff the vldb journal the international journal on very large & hellip ; , 1997.0",,,
99,1,1496,1524,"an open storage system for abstract objects s blott , l relly , h schek sigmod conference",,,1996.0,10824,49333,"an abstract-object storage manager s blott , l relly , hj schek & hellip ; 1996 acm sigmod int . conf . on management of data , acm sigmod",,,
100,0,1248,1272,"warehousing workflow data : challenges and opportunities a bonifati , f casati , u dayal , m shan",,vldb,2001.0,8730,36669,expressing cultural identity in the learning community : opportunities and challenges am ortiz 2000.0,,"new directions for teaching and learning ,",
101,0,552,563,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997.0,9951,43933,semanticmodelling of object-oriented databases mbe m & de,,"hoe . vldb ,",
102,0,1675,1703,a region splitting strategy for physical database design of multidimensional file organizations vldb,"j lee , y lee , k whang , i song",,1997.0,4741,13262,"a fondationfor multidimensional databases m gyssens , l lakshmanan proceedings of the 23rd vldb",,,
103,0,95,95,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,3734,7046,sql-like operator for mining association rules,"r meo , g psaila , s ceri , a new","proceedings of international conference on very large & hellip ; ,",
104,0,1721,1749,implementation of magic-sets in a relational database system 1994,"i mumick , h pirahesh",sigmod conference,,4926,14336,"decomposition and composition of a relational database y tanaka , t tsuda 1977.0",,"vldb ,",
105,0,199,203,integrating a structured-text retrieval system with an object-oriented database system 1994,"t yan , j annevelink",vldb,,11132,51065,event specification in an object-oriented database system proc . acm sigmod international conference on management of,"nh gehani , hv jagadish , o shmueli",,
106,0,171,175,"cache conscious algorithms for relational query processing a shatdal , c kant , j naughton vldb",,,1994.0,7269,28116,"efficient algorithms for processing xpath queries 28th vldb conference ,","g koch , c koch , r pichler",,
107,0,659,670,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,8917,37765,"ditse : an experimental distributed database system information and software technology ,","n cheng-yao , y shyan-ming",,1996.0
108,0,2272,2310,formal query languages for secure relational databases acm trans . database syst .,"m winslett , k smith , x qian",,1994.0,11137,51126,implementation of logiclal query languages for databases ( abstract only ),jd ullman,"proceedings of the 1985 acm sigmod international conference & hellip ; ,",1985.0
109,0,2358,2396,"view management in multimedia databases k candan , e lemar , v subrahmanian 2000",,vldb j.,,5472,17331,management of multidimensional discrete data in database systems pasb furtado,,,
110,0,1342,1368,"s3 : similarity search in cad database systems s berchtold , h kriegel",,sigmod conference,1997.0,10493,47099,arun swami . efficient similarity search in sequence databases cf rakeshagrawal,,"procs . of the fourth international conference on foundations & hellip ; ,",
111,1,2459,2497,active rules for xml : a new paradigm for e-services vldb j. 2001,"a bonifati , s ceri , s paraboschi",,,4268,10451,active rules for xml : a new paradigm for e-services,"a bonifati , s ceri , s paraboschi","the vldb journal the international journal on very large & hellip ; ,",2001.0
112,0,704,716,materialized view and index selection tool for microsoft sql server 2000 sigmod conference 2001,"s agrawal , s chaudhuri , v narasayya",,,12495,59482,"materialized view selection for multidimensional datasets a shukla , p deshpande , jf naughton 1998.0",,"vldb ,",
113,1,521,532,workflow management with service quality guarantees 2002,"m gillmann , g weikum , w wonner",sigmod conference,,3189,3765,workflow management with service quality guarantees,m gillmann,,
114,0,701,713,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,5782,19205,xquery implementation in a relational database system,"s pal , i cseri , o seeliger , m rys , g schaller , w",submitted for,
115,0,584,595,applications of the java programming language to database management 1998,"b burton , v marek",sigmod record,,9696,42343,"behaviour management in database applications jy lingat , p nobecourt , c rolland",,,
116,0,2499,2538,an introduction to spatial database systems vldb j. 1994,r gќting,,,2848,1869,logical introduction to databases j grant,,,1987.0
117,0,601,612,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,3996,8771,efficient parallel data mining for association rules,"js park , ms chen , ps yuâ ? ¦",,
118,0,2499,2538,an introduction to spatial database systems vldb j. 1994,r gќting,,,5365,16881,"research issues in spatial database systems o guenther , a buchmann sigmod-record , acm ,",,,
119,0,2417,2455,answering queries using views : a survey a halevy 2001,,vldb j.,,3654,6596,an algorithm for answering queries efficiently using views p mitra,,,
120,1,1623,1651,computing iceberg queries efficiently 1998,"m fang , n shivakumar , h garcia-molina , r motwani , j ullman",vldb,,5703,18695,"computing iceberg queries ecientlyproc . 1996 int m fang , n shivakumar , hg molina , r motwani , jd conf . very large data bases ,",,,
121,1,663,674,"database research : achievements and opportunities into the 21st century a silberschatz , m stonebraker , j ullman 1996",,sigmod record,,7838,31393,"database research : achievements and opportunities into the 1st century acm sigmod record ,","a silberschatz , m stonebraker , j ullman",,1996.0
122,0,2347,2385,introduction ( special issue on multimedia databases ) 1998,"m жzsu , s christodoulakis",vldb j.,,8046,32585,special issue on spatial database systems hj schek 1994.0,,"the vldb journalâ ?? the international journal on very large & hellip ; ,",
123,0,2108,2142,"business process cockpit m sayal , f casati , u dayal , m shan 2002",,vldb,,3893,8018,"business process coordination : state of the art u dayal , m hsu , r ladin",,"trends and open issues . ( 2001 ) at proceedings of the 27th & hellip ; ,",
124,0,19,19,mining generalized association rules vldb,"r srikant , r agrawal",,1995.0,11165,51361,"fast algorithms for mining association rules , proc vldb","r agrawal , r srikant",,
125,0,263,270,reminiscences on influential papers 2000,,,,4360,11014,reminiscences of an indian official,o cavenagh,,1884.0
126,0,1916,1949,the structured information manager : a database system for sgml documents vldb 1996,r sacks-davis,,,10618,47930,lore : a database management system for semistructured data,"s abiteboul , j mchugh , d quass , j widom , r goldman","sigmod record ,",
127,1,1632,1660,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"m жzsu , k voruganti , r unrau",vldb,1998.0,9180,39229,"an asynchronous avoidance-based cache consistency algorithm for client caching dbmss , k voruganti , rc unrau vldb , 1998.0",,,
128,0,1936,1969,"coloring away communication in parallel query optimization w hasan , r motwani 1995",,vldb,,12155,57383,parallel databases : structured query optimization,"n biscondi , a flory , l brunie",,
129,0,691,703,"query optimization in compressed database systems z chen , j gehrke , f korn",,sigmod conference,2001.0,10615,47913,"distributed query processing in database systems proc . acm sigmod , austin . tx . june ,","r epstein , m stonebraker , e wong",,
130,0,1137,1159,"simultaneous optimization and evaluation of multiple dimensional queries y zhao , p deshpande , j naughton , a shukla sigmod conference 1998",,,,11143,51185,"optimization of query evaluation algorithms sb yao acm transactions on database systems ,",,,1979.0
131,1,2499,2538,an introduction to spatial database systems vldb j. 1994,r gќting,,,4721,13096,an introduction to spatial database systems portal.acm.org 1994.0,,,
132,1,1470,1498,state of the art in workflow management research and products 1996,,,,10342,46299,"workflow management systems : state of the art on research and products , tutorial notes int . conf . on extending database technology , avignon ,",c mohan,,
133,0,327,336,theory of answering queries using views a halevy sigmod record 2000,,,,7903,31743,a scalable algorithm for answering queries using views,ay levy,,
134,0,559,570,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0,11001,50379,"u-dbms : a database system for managing constantly-evolving data proceedings of the 31st international conference on very & hellip ; ,","r cheng , s singh , s prabhakar",,2005.0
135,0,1893,1925,report on the 4th international conference on mobile data management,,,2003.0,12494,59481,"shoring up persistent applications , acm sigmod international conference on management of data minneapolis , minnesota . may ,","mj carey , dj dewitt , mj franklinâ ? ¦",,
136,0,2500,2539,ordered shared locks for real-time databases 1995,"d agrawal , a abbadi , r jeffers , l lin",vldb j.,,4242,10256,"current research on real-time databases o ulusoy sigmod record ,",,,1992.0
