id,label,left_index,left_id,left_title,left_authors,left_venue,left_year,right_index,right_id,right_title,right_authors,right_venue,right_year
32,0,977,996,constructing the next 100 database management systems,"a geppert , k dittrich",sigmod record,1994.0,2645,538,data grid management systems,"rw moore , a jagatheesan",,
33,1,2243,2281,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003.0,7396,28828,re-tree : an efficient index structure for regular expressions,"cy chan , m garofalakis , r rastogi","the vldb journal the international journal on very large & hellip ; ,",2003.0
34,0,2326,2364,conceptual schema analysis : techniques and applications,"s castano , v antonellis , m fugini , b pernici",acm trans . database syst .,1998.0,4959,14508,ultrashort light pulses : picosecond techniques and applications,"sl shapiro , dh auston",,1977.0
35,0,154,156,the hcc-tree : an efficient index structure for object oriented databases,"b sreenath , s seshadri",vldb,1994.0,6528,23579,the sr-tree : an index structure for high dimensional data,"n katayama , s satoh","acm sigmod conference ,",
36,1,2317,2355,optimization techniques for queries with expensive methods,j hellerstein,acm trans . database syst .,1998.0,8914,37729,"optimization techniques for queries with expensive methods , association of computing machinery",jm hellerstein,"transactions on database systems ,",
37,1,2182,2220,foundations of preferences in database systems,w kieпling,vldb,2002.0,11010,50432,foundations of preferences in database systems,w kiessling,"vldb ,",2002.0
38,0,1972,2005,supporting top-k join queries in relational databases,"i ilyas , w aref , a elmagarmid",vldb,2003.0,4967,14535,the theory of joins in relational databases acm,"av aho , c beeri , jd ullman","trans database syst ,",
39,0,691,703,query optimization in compressed database systems,"z chen , j gehrke , f korn",sigmod conference,2001.0,8115,32957,progressive skyline computation in database systems,"d papadias , y tao , g fu , b seeger","acm transactions on database systems ,",2005.0
40,0,317,325,building notification services with microsoft sqlserver,p seshadri,sigmod conference,2003.0,3709,6894,building applications with microsoft outlook version 2002,r byrne,,2001.0
41,1,1794,1823,oracle media server : providing consumer based interactive access to multimedia data,"a laursen , j olkin , m porter",sigmod conference,1994.0,6652,24291,oracle media server : providing consumer based interactive access to multimedia data,"a laursen , j olkin , m porter","sigmod conference ,",1994.0
42,0,247,254,join index hierarchies for supporting efficient navigations in object-oriented databases,"z xie , j han",vldb,1994.0,2724,1043,converting relational to object-oriented databases,j fong,"sigmod record ,",1997.0
43,1,819,833,the database group at national technical university of athens ( ntua ),"t sellis , y vassiliou",sigmod record,1995.0,8776,36983,the database group at national technical university of athens ( ntua ),"i overview , q processing , o techniques","sigmod record ,",1995.0
44,1,1034,1055,supporting incremental join queries on ranked inputs,"a natsev , y chang , j smith , c li , j vitter",vldb,2001.0,4054,9205,supporting incremental join queries on ranked inputs,"anyc chang , jr smith , csljs vitter",,
45,0,1393,1421,query caching and optimization in distributed mediator systems,"s adali , k candan , y papakonstantinou , v subrahmanian",sigmod conference,1996.0,7211,27766,protection and resource control in distributed operating systems,"sj mullender , as tanenbaum","computer networks ,",1984.0
46,0,276,283,an extensible compressor for xml data,"h liefke , d suciu",sigmod record,2000.0,9692,42327,xpress : a queriable compression for xml data,"jk min , mj park , cw chung",,
47,0,2272,2310,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994.0,11534,53584,dynamic query interpretation in relational databases,"ad ` atri , p di felice , m moscarini","proceedings of the sixth acm sigact-sigmod-sigart symposium & hellip ; ,",1987.0
48,0,1371,1397,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"n katayama , s satoh",sigmod conference,1997.0,9834,43175,the x-tree : an index structure for highdimensional data . 2 & nd vldb,"s berchtold , da keim , hp kriegel","mumbai ( bombay ) , india , sept ,",
49,0,2448,2486,progressive evaluation of nested aggregate queries,"k tan , c goh , b ooi",vldb j.,2000.0,12995,62665,distributed evaluation of network directory queries,"s amer-yahia , d srivastava , d suciu","knowledge and data engineering , ieee transactions on ,",2004.0
50,0,971,990,data management issues in electronic commerce ( panel ),m жzsu,sigmod conference,1999.0,10929,49923,data management issues in electronic commerce guest editor 's introduction,a dogac,"sigmod record ,",2002.0
51,0,1968,2001,query processing in spatial network databases,"d papadias , j zhang , n mamoulis , y tao",vldb,2003.0,9819,43051,multiple query processing in deductivedatabasesusing querygraphs,uscj minker,"proceedingsof the 12th vldb conference ,",
52,0,184,188,an empirical performance study of the ingres search accelerator for a large property management database system,"s anand , d bell , j hughes",vldb,1994.0,10027,44406,performance analysis of a temporal database management system,"i ahn , rt snodgrass","proceedings of acm sigmod , washington , dc ,",
53,0,1582,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995.0,11556,53728,temporal integrity constraints in interactive multimedia documents,"i mirbel , b pernici , m vazirgiannis",,
54,1,2233,2271,the building blocks for specifying communication behavior of complex objects : an activity-driven approach,"l liu , r meersman",acm trans . database syst .,1996.0,6265,22134,the basic building blocks for modeling communication behavior of complex objects : an activity-driven,"l liu , r meersman","acm transactions on database systems ,",
55,0,1590,1618,incremental maintenance of views with duplicates,"t griffin , l libkin",sigmod conference,1995.0,4490,11678,efficient incremental view maintenance in data warehouses,"ky lee , jh son , mh kim",,
56,0,801,813,on-line reorganization in object databases,"m lakhamraju , r rastogi , s seshadri , s sudarshan",sigmod conference,2000.0,5891,19863,on-line reorganization of sparsely-populated b trees,"c zou , b salzberg","proc acm sigmod conference ,",
57,0,1706,1734,on the discovery of interesting patterns in association rules,"s ramaswamy , s mahajan , a silberschatz",vldb,1998.0,8315,34112,discovery of multiple-level association rules,"j han , y fu","zurich , switzerland : in proc . of the 21 ^ stint &#39; l conference & hellip ; ,",
58,0,147,148,reminiscences on influential papers,,,2001.0,12975,62491,reminiscences on influential papers,hgm stanlbrd,"sigmod record ,",1998.0
59,0,2490,2528,mariposa : a wide-area distributed database system,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,1996.0,8917,37765,ditse : an experimental distributed database system,"n cheng-yao , y shyan-ming","information and software technology ,",1996.0
60,0,2529,2568,sampling large databases for association rules,h toivonen,vldb,1996.0,5049,14999,kumarv ( 1997 ) scalable parallel data mining for association rules,"eh han , g karypis",proc . acm sigmod international conference on management of,
61,0,517,528,foreword : management of semistructured data,,,1997.0,6458,23214,a parallel index for semistructured data,"b cooper , n sample , m shadmon",,
62,0,1914,1947,the piazza peer data management project,"i tatarinov , z ives , j madhavan , a halevy , d suciu , n dalvi , x dong , y kadiyska , g miklau , p mork",sigmod record,2003.0,12141,57293,the gemâ ?? stone data management system,"r bretl , d maier , a otis , j penney , b schuchardt ,","acm press frontier series ,",1989.0
63,0,985,1004,query optimization for selections using bitmaps,m wu,sigmod conference,1999.0,5716,18765,rate-based query optimization for streaming information sources,"s viglas , jf naughton","sigmod conference ,",2002.0
64,1,2478,2516,access path support for referential integrity in sql2,"t hфrder , j reinert",vldb j.,1996.0,4210,10017,access path support for referential integrity in sql2,"t hã $ rder , j reinert","the vldb journal the international journal on very large & hellip ; ,",1996.0
65,0,2548,2588,guest editor 's introduction,,,2002.0,4768,13424,new computers for artificial intelligence processing - guest editor 's introduction,bw wah,"ieee computer ,",
66,0,1462,1490,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"a kіnig , g weikum",vldb,1999.0,9737,42534,balancing histogram optimality and practicality for query result size estimation,"ye ioannidis , v poosala","sigmod conference ,",1995.0
67,0,1827,1856,power efficient data gathering and aggregation in wireless sensor networks,"h tan , i korpeoglu",sigmod record,2003.0,7006,26556,power-efficient data dissemination in wireless sensor networks,"u cetintemel , a flinders , y sun",,
68,0,1852,1883,multiple-view self-maintenance in data warehousing environments,n huyn,vldb,1997.0,11332,52383,designing view maintenance algorithm in data warehousing environment,"mk mohania , s konomi , y kambayashi , mw vincent","& hellip ; of the 9th international conference on management of data ( & hellip ; ,",
69,0,551,562,converting relational to object-oriented databases,j fong,sigmod record,1997.0,8461,34940,answering queries in relational databases,"ad ` atri , m moscarini , n spyratos","proceedings of the 1983 acm sigmod international conference & hellip ; ,",1983.0
70,0,2560,2600,supporting periodic authorizations and temporal reasoning in database access control,"e bertino , c bettini , e ferrari , p samarati",vldb,1996.0,8516,35264,reasoning with temporall authorizations and periodicity constraints in database access control,"e bertino , c bettini , e ferrari , p samarati","acm trans . on database systems ,",
71,0,179,183,an overview of repository technology,"p bernstein , u dayal",vldb,1994.0,4454,11452,an overview of good,"j paredaens , j van den bussche , m andries , m gemis","acm sigmod record ,",1992.0
72,0,641,652,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996.0,4172,9853,optimizing sql queries for parallel execution,g von bultzingsloewen,"acm sigmod record ,",1989.0
73,0,1777,1806,enterprise information architectures -- they 're finally changing,w melling,sigmod conference,1994.0,4165,9821,impact of soa on enterprise information architectures,p patrick,"proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
74,1,1952,1985,zoo : a desktop experiment management environment,"y ioannidis , m livny , s gupta , n ponnekanti",vldb,1996.0,10466,46927,zoo : a desktop experiment management environment . int,"y ioannidis , m livny , s gupta , n ponnekanti","conference on very large databases ,",
75,0,938,954,on the computation of relational view complements,"j lechtenbіrger , g vossen",acm trans . database syst .,2003.0,4385,11096,the computational projection of ansa,aj herbert,"acm press frontier series ,",1990.0
76,0,1368,1394,mining frequent itemsets using support constraints,"k wang , y he , j han",vldb,2000.0,9159,39117,frequent tree mining with selection constraints,j de knijf,,
77,0,2460,2498,minicon : a scalable algorithm for answering queries using views,"r pottinger , a halevy",vldb j.,2001.0,7214,27781,a scalable algorithm for answering queries using views proc . of the int,"r pottinger , ay levy","conf . on very large data bases ( vldb ) ,",
78,0,658,669,materialized view selection and maintenance using multi-query optimization,"h mistry , p roy , s sudarshan , k ramamritham",sigmod conference,2001.0,3392,5053,materialized view selection for multi-cube data models,"a shukla , p deshpande , jf naughton",,
79,0,685,696,database research at arizona state university,"s urban , s dietrich , f golshani",sigmod record,1996.0,10982,50248,database research at nthu and itri .,alp chen,"sigmod record ,",1994.0
80,0,2091,2125,discover : keyword search in relational databases,"v hristidis , y papakonstantinou",vldb,2002.0,12982,62580,research issues in spatial databases,"o gunther , a buchmann","acm sigmod record ,",
81,0,2418,2456,psoup : a system for streaming queries over streaming data,"s chandrasekaran , m franklin",vldb j.,2003.0,3269,4298,continuous queries over data streams,"s balu , j widom",,
82,1,545,556,the sdss skyserver : public access to the sloan digital sky server data,"a szalay , j gray , a thakar , p kunszt , t malik , j raddick , c stoughton , j vandenberg",sigmod conference,2002.0,5431,17198,j. vandenberg . the sdss skyserver : public access to the sloan digital sky server data,"j gray , a szalay , a thakar , pz zunszt , t malik , j","technical report msr-tr-2001-104 , microsoft research ,",
83,0,2266,2304,automated resolution of semantic heterogeneity in multidatabases,"m bright , a hurson , s pakzad",acm trans . database syst .,1994.0,9487,41168,report of the workshop on semantic heterogeneity and interoperation in multidatabase systems,"p drew , r king , d mcleod , m rusinkiewicz , a","sigmod record ,",1993.0
84,0,1137,1159,simultaneous optimization and evaluation of multiple dimensional queries,"y zhao , p deshpande , j naughton , a shukla",sigmod conference,1998.0,9208,39384,optimizing multiple dimensional queries simultaneously in multidimensional databases,"w liang , me orlowska , jx yu","the vldb journal the international journal on very large & hellip ; ,",2000.0
85,0,1550,1578,recovery protocols for shared memory database systems,"l molesky , k ramamritham",sigmod conference,1995.0,8893,37582,recovery in main memory database systems for engineering design applications .,sh son,"information and software technology ,",1989.0
86,1,2266,2304,automated resolution of semantic heterogeneity in multidatabases,"m bright , a hurson , s pakzad",acm trans . database syst .,1994.0,3110,3280,automated resolution of semantic heterogeneity in multidatabases,"mw bright , ar hurson , s pakzad","acm transactions on database systems ,",1994.0
87,1,2201,2239,provisions and obligations in policy management and security applications,"c bettini , s jajodia , x wang , d wijesekera",vldb,2002.0,11728,54786,provisions and obligations in policy management and security applications,"c bettini , s jajodia , xs wang , d wijesekera","vldb ,",2002.0
88,0,56,56,index concurrency control in firm real-time database systems,"b goyal , j haritsa , s seshadri , v srinivasan",vldb,1995.0,6179,21620,priority assignment in distributed real-time databases using optimistic concurrency control,"ky lam , vcs lee , sl hung , bcm kao",,
89,0,1849,1880,incremental organization for data recording and warehousing,"h jagadish , p narayan , s seshadri , s sudarshan , r kanneganti",vldb,1997.0,6836,25566,incremental generalization for mining in a data warehousing environment,"m ester , r wittmann",,
90,1,1637,1665,expiring data in a warehouse,"h garcia-molina , w labio , j yang",vldb,1998.0,5342,16755,expiring data from the warehouse,"w labio , h garcia-molina",,
91,0,2481,2519,query processing and optimization in oracle rdb,"g antoshenkov , m ziauddin",vldb j.,1996.0,4289,10602,query caching and optimization in distributed mediator systems,", ks candan , y papakonstantinou , vs subrahmanian",proc . of the 1996 sigmod conference on management of,
92,1,2406,2444,a template model for multidimensional inter-transactional association rules,"l feng , j yu , h lu , j han",vldb j.,2002.0,8838,37273,a template model for multidimensional inter-transactional association rules,"l feng , jx yu , h lu , j han","the vldb journal the international journal on very large & hellip ; ,",2002.0
93,0,2545,2585,chair 's message,,,2002.0,7075,27009,fact division chair 's message,"ak gupta , d mahr",,
94,0,977,996,constructing the next 100 database management systems,"a geppert , k dittrich",sigmod record,1994.0,8876,37494,database management systems in 1990,jl berg,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
95,0,1060,1082,storage and retrieval of xml data using relational databases,,,2001.0,8732,36689,beyond relational databases,ms jackson,"information and software technology ,",1990.0
96,1,2331,2369,type-checking oql queries in the odmg type systems,s alagic,acm trans . database syst .,1999.0,10731,48779,"c , type-checking oql queries in the odmg type system",s alagi,acm transactions on database,
97,1,737,749,incremental data structures and algorithms for dynamic query interfaces,"e tanin , r beigel , b shneiderman",sigmod record,1996.0,2798,1530,design and evaluation of incremental data structures and algorithms for dynamic query interfaces,"r beigel , b shneiderman",,
98,0,1221,1244,vxmlr : a visual xml-relational database system,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian",vldb,2001.0,9562,41586,delaunay : a database visualization system,ifcm averbuch,,
99,0,2124,2161,banks : browsing and keyword searching in relational databases,"b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan",vldb,2002.0,12293,58165,keyword searching and browsing in databases using banks,"g bhalotia , a hulgeri , c nakhe , s chakrabarti , s",,
100,0,95,95,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994.0,8402,34662,rsrikant . fast algorithms for mining association rules,ra rr941,"proceedings of the 20th international conference on very & hellip ; ,",41.0
101,0,1257,1281,infosleuth : semantic integration of information in open and dynamic environments ( experience paper ),"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997.0,5158,15647,infosleuth ( 1997 ) agent-based semantic integration of information in open and dynamic environments,r bayardoâ ? ¦,proceedings of acm sigmod conference on management of,
102,0,2342,2380,optimizing multiple dimensional queries simultaneously in multidimensional databases,"w liang , m orlowska , j yu",vldb j.,2000.0,3532,5937,querying multidimensional databases,"l cabibbo , r torlone",,
103,0,1414,1442,databases and visualization,d keim,sigmod conference,1996.0,13241,64108,information visualization,n gershon,,
104,0,2177,2215,monitoring streams - a new class of data management applications,"d carney , u чetintemel , m cherniack , c convey , s lee , g seidman , m stonebraker , n tatbul , s zdonik",vldb,2002.0,3224,4012,monitoring streamsâ ?? a new class of data management applications,"b babcock , s babu , r motwani , m datar",sigmod,
105,0,1813,1842,dwms : data warehouse management system,n mohan,vldb,1996.0,7944,32020,administering a distributed database management system,h walker,acm-sigmod,
106,1,380,390,apex : an adaptive path index for xml data,"c chung , j min , k shim",sigmod conference,2002.0,5128,15445,apex : an adaptative path index for xml data,"c chun , j min , k shim","proceedings of acm conference on management of data ( sigmod ) ,",
107,0,1401,1429,optimizing queries over multimedia repositories,"s chaudhuri , l gravano",sigmod conference,1996.0,8566,35588,optimizing real conjunctive queries,"s chaudhuri , m vardi","proc . of the acm sigact-sigmod-sigart symposium on & hellip ; ,",
108,0,1811,1840,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994.0,8160,33218,self-managing technology in database management systems ( tutorial ),"s chaudhuri , b dageville , g lohman",proc . of,
109,1,2282,2320,"probabilistic temporal databases , i : algebra","a dekhtyar , r ross , v subrahmanian",acm trans . database syst .,2001.0,7072,26994,"probabilistic temporal databases , part i : algebra","a dekhtyar , r ross , vs subrahmanian","acm transactions on database systems ,",
110,0,2234,2272,semantics for update rule programs and implementations in a relational database management system,"l raschid , j lobo",acm trans . database syst .,1996.0,3883,7970,a multi-purpose implementation of mandatory access control in relational database management systems,"w rjaibi , p bird","proceedings of the international conference on very large & hellip ; ,",2004.0
111,0,131,132,naos - efficient and modular reactive capabilities in an object-oriented database system,"c collet , t coupaye , t svensen",vldb,1994.0,9623,41920,the o 2 object-oriented database system,f bancilhon,proceedings of the 1992 acm sigmod-international conference,
112,0,1538,1566,enterprise transaction processing on windows nt,g hope,sigmod conference,1995.0,7247,28019,principles of transaction processing,pa bernstein,,
113,0,2238,2276,outerjoin simplification and reordering for query optimization,"c galindo-legaria , a rosenthal",acm trans . database syst .,1997.0,6384,22779,canonical abstraction for outerjoin optimization,"j rao , h pirahesh , c zuzarte","proceedings of the 2004 acm sigmod international conference & hellip ; ,",2004.0
114,0,1221,1244,vxmlr : a visual xml-relational database system,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian",vldb,2001.0,9525,41392,implementation of magic-sets in a relational database system,"is mumick , h pirahesh","sigmod conference ,",1994.0
115,0,2013,2047,web services ( industrial session ),f cabrera,vldb,2003.0,3018,2834,data access ( tutorial session ),"ja blakeley , a deshpande","acm sigmod record ,",2000.0
116,1,982,1001,random sampling techniques for space efficient online computation of order statistics of large datasets,"g manku , s rajagopalan , b lindsay",sigmod conference,1999.0,12076,56966,random sampling techniques for space efficient of large data sets,"g singh , s rajagopalan , b lindsay","proceedings of acm sigmod int . conf . on management of data ,",
117,0,1150,1172,wavelet-based histograms for selectivity estimation,"y matias , j vitter , m wang",sigmod conference,1998.0,10822,49325,an information theoretic histogram for single dimensional selectivity estimation,"b sayra , c giannella",,
118,0,872,886,editor 's notes,j widom,sigmod record,1995.0,12873,61810,editor 's notes,l sechrest,"new directions for program evaluation ,",1993.0
119,0,2462,2500,e-services - guest editorial,,,2001.0,12346,58481,guest editorial,lp hunt,,
120,0,2194,2232,optimizing the secure evaluation of twig queries,"s cho , s amer-yahia , l lakshmanan , d srivastava",vldb,2002.0,11126,51020,the complexity of evaluating relational queries,ss cosmadakis,"proceedings of the 2nd acm sigact-sigmod symposium on & hellip ; ,",1983.0
121,1,419,429,irisnet : internet-scale resource-intensive sensor services,"a deshpande , s nath , p gibbons , s seshan",sigmod conference,2003.0,10145,45199,irisnet : internet-scale resource-intensive sensor services,"a deshpande , sk nath , pb gibbons , s seshan","sigmod conference ,",2003.0
122,0,515,526,storing and querying ordered xml using a relational database system,"i tatarinov , s viglas , k beyer , j shanmugasundaram , e shekita , c zhang",sigmod conference,2002.0,5782,19205,xquery implementation in a relational database system,"s pal , i cseri , o seeliger , m rys , g schaller , w",submitted for,
123,0,1787,1816,parallel database systems in the 1990 's,m carey,sigmod conference,1994.0,9534,41450,parallel database systems : the future of database processing or a passing fad ?,"dj dewitt , j gray","sigmod record ,",1990.0
124,0,845,859,an annotated bibliography on real-time database systems,ж ulusoy,sigmod record,1995.0,9586,41703,an annotated bibliography on user interface design,b fraser,"sigchi bulletin ,",1989.0
125,0,1936,1969,coloring away communication in parallel query optimization,"w hasan , r motwani",vldb,1995.0,8605,35805,integrating performance monitoring and communication in parallel computers,"m martonosi , d ofelt , m heinrich","proceedings of the 1996 acm sigmetrics international & hellip ; ,",1996.0
126,0,1752,1781,the cubetree storage organization,"n roussopoulos , y kotidis",vldb,1998.0,4265,10436,sequence organization,ea schegloff,"unpublished manuscript ,",
127,1,1485,1513,"semi-automatic , self-adaptive control of garbage collection rates in object databases","j cook , a klauser , a wolf , b zorn",sigmod conference,1996.0,9008,38239,"semi-automatic , self-adaptive control of garbage collection rates in object databases","je cook , aw klauser , al wolf , bg zorn","sigmod conference ,",1996.0
128,1,1324,1350,managing intervals efficiently in object-relational databases,"h kriegel , m pіtke , t seidl",vldb,2000.0,4011,8852,managing intervals efficiently inobject-relational databases,"hp kriegel , m pã ¶ tke , t seidl","proc . 26thint . conf . on very large databases ( vldb ) ,",
129,0,2468,2506,index nesting - an efficient approach to indexing in object-oriented databases,"b ooi , j han , h lu , k tan",vldb j.,1996.0,12803,61429,the hcc-tree : an efficient index structure for object oriented databases,b sreenath,"vldb ,",1994.0
130,0,2246,2284,incremental computation and maintenance of temporal aggregates,"j yang , j widom",vldb j.,2003.0,6880,25814,on the computation of multidimensional aggregates,"a sameet , a rakesh , md prasadâ ? ¦","proceedings of the 22nd international conference on very & hellip ; ,",
131,0,1813,1842,dwms : data warehouse management system,n mohan,vldb,1996.0,10164,45307,index selection in a self-adaptive data base management system,"m hammer , a chan","proceedings of the 1976 acm sigmod international conference & hellip ; ,",1976.0
132,0,1612,1640,algorithms for mining association rules for binary segmentations of huge categorical databases,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,1998.0,3407,5130,mining association rules between sets of items in large databases . 1993,"r agrawal , t imielinski , a swami",proc . acm sigmod international conference on management of,
133,0,724,736,vqbd : exploring semistructured data,"s chawathe , t baby , j yeo",sigmod conference,2001.0,9115,38879,query rewriting for semistructured data,y papakonstantinou,,
